IYUS58,1,"['ZZ20240623GAUPNQ3440', 'EC']"
SUWJ92,1,"['ZZ20240623GAUPNQ3440', 'EC']"
JAJA16,1,"['ZZ20240624GAUPNQ3440', 'BC']"
OVER77,1,"['ZZ20240624GAUPNQ3440', 'FC']"
XEDC19,1,"['ZZ20240623GAUPNQ3440', 'EC']"
LLJS84,1,"['ZZ20240624GAUPNQ3440', 'FC']"
NRCO81,1,"['ZZ20240623GAUPNQ3440', 'EC']"
XURB90,1,"['ZZ20240624GAUPNQ3440', 'BC']"
IMGR81,1,"['ZZ20240624GAUPNQ3440', 'FC']"
DYDU45,1,"['ZZ20240624GAUPNQ3440', 'FC']"
GKBH21,1,"['ZZ20240624GAUPNQ3440', 'BC']"
ESIG23,1,"['ZZ20240624GAUPNQ3440', 'BC']"
TIVE40,1,"['ZZ20240624GAUPNQ3440', 'BC']"
FFKV79,1,"['ZZ20240624GAUPNQ3440', 'BC']"
